date,aggregate,AHU0,AHU1,AHU2,AHU5
2014-06-02 19:14:30+00:00,32776.47669,0.0,0.0,4118.479297,9582.214779
2014-06-02 19:15:00+00:00,33342.2849,0.0,0.0,4215.664746,9743.791602
2014-06-02 19:15:30+00:00,33313.11484,0.0,0.0,4111.379639,9643.878125
2014-06-02 19:16:00+00:00,33309.72005,0.0,0.0,4014.751807,9472.151563
2014-06-02 19:16:30+00:00,32551.79922,0.0,0.0,4127.123242,9620.34056
2014-06-02 19:17:00+00:00,33024.30768,0.0,0.0,4145.189941,9641.488737
2014-06-02 19:17:30+00:00,34213.47318,0.0,0.0,4150.239844,9640.986979
2014-06-02 19:18:00+00:00,34622.56458,0.0,0.0,4063.755762,9665.057422
2014-06-02 19:18:30+00:00,34580.55859,0.0,0.0,4068.40804,9491.420801
2014-06-02 19:19:00+00:00,36531.95677,0.0,0.0,4104.734993,9470.023665
2014-06-02 19:19:30+00:00,33889.52578,0.0,0.0,4105.571517,9577.151888
2014-06-02 19:20:00+00:00,32625.00885,0.0,0.0,4148.903499,9636.041016
2014-06-02 19:20:30+00:00,32670.58424,0.0,0.0,4141.35485,9611.08724
2014-06-02 19:21:00+00:00,32650.67214,0.0,0.0,4044.370524,9702.58291
2014-06-02 19:21:30+00:00,32657.68698,0.0,0.0,4090.821631,9720.41416
2014-06-02 19:22:00+00:00,34212.30299,0.0,0.0,4050.727531,9625.013053
2014-06-02 19:22:30+00:00,34834.8513,0.0,0.0,4055.857967,9492.101953
2014-06-02 19:23:00+00:00,34974.67708,0.0,0.0,4113.481396,9578.065755
2014-06-02 19:23:30+00:00,35442.4651,0.0,0.0,4019.184635,9582.913835
2014-06-02 19:24:00+00:00,33806.35469,0.0,0.0,4071.154964,9544.686035
2014-06-02 19:24:30+00:00,33682.91484,0.0,0.0,4148.904053,9578.902897
2014-06-02 19:25:00+00:00,32831.70801,0.0,0.0,4168.618327,9592.806901
2014-06-02 19:25:30+00:00,32708.50117,0.0,0.0,4049.522225,9603.174902
2014-06-02 19:26:00+00:00,33251.79551,0.0,0.0,3958.978068,9598.568522
2014-06-02 19:26:30+00:00,33285.81445,0.0,0.0,4009.772013,9609.213997
2014-06-02 19:27:00+00:00,33257.4543,0.0,0.0,4122.486336,9566.082227
2014-06-02 19:27:30+00:00,34204.68125,0.0,0.0,4163.858464,9539.386003
2014-06-02 19:28:00+00:00,34707.36719,0.0,0.0,4033.525716,9572.853027
2014-06-02 19:28:30+00:00,34692.52461,0.0,0.0,4019.74668,9650.797461
2014-06-02 19:29:00+00:00,33104.3457,0.0,0.0,4008.813395,9633.312891
2014-06-02 19:29:30+00:00,32439.09023,0.0,0.0,3945.990918,9569.350781
2014-06-02 19:30:00+00:00,32536.69902,0.0,0.0,4001.571077,9647.292383
2014-06-02 19:30:30+00:00,23896.39824,0.0,0.0,4021.059896,5776.967578
2014-06-02 19:31:00+00:00,22912.71777,0.0,0.0,4056.761719,0.0
2014-06-02 19:31:30+00:00,22943.89238,0.0,0.0,4071.799642,0.0
2014-06-02 19:32:00+00:00,24481.51504,0.0,0.0,4096.13278,0.0
2014-06-02 19:32:30+00:00,24636.42578,0.0,0.0,4129.37487,0.0
2014-06-02 19:33:00+00:00,24659.32988,0.0,0.0,4062.464616,0.0
2014-06-02 19:33:30+00:00,27465.025,0.0,0.0,4049.784912,0.0
2014-06-02 19:34:00+00:00,25340.54453,0.0,0.0,4071.644165,0.0
2014-06-02 19:34:30+00:00,21980.8248,0.0,0.0,3357.589478,0.0
2014-06-02 19:35:00+00:00,21563.16113,0.0,0.0,2592.369751,0.0
2014-06-02 19:35:30+00:00,21541.4627,0.0,0.0,1326.619583,0.0
2014-06-02 19:36:00+00:00,19350.05098,0.0,0.0,61.72322083,0.0
2014-06-02 19:36:30+00:00,21050.89355,0.0,0.0,0.0,0.0
2014-06-02 19:37:00+00:00,19368.6627,0.0,0.0,0.0,0.0
2014-06-02 19:37:30+00:00,19089.83828,0.0,0.0,0.0,0.0
2014-06-02 19:38:00+00:00,21701.48633,0.0,0.0,0.0,0.0
2014-06-02 19:38:30+00:00,21301.80703,0.0,0.0,0.0,0.0
2014-06-02 19:39:00+00:00,20928.85,0.0,0.0,0.0,0.0
2014-06-02 19:39:30+00:00,19221.39961,0.0,0.0,0.0,0.0
2014-06-02 19:40:00+00:00,18655.37637,0.0,0.0,0.0,0.0
2014-06-02 19:40:30+00:00,18507.38359,0.0,0.0,0.0,0.0
2014-06-02 19:41:00+00:00,18573.4791,0.0,0.0,0.0,0.0
2014-06-02 19:41:30+00:00,18559.3916,0.0,0.0,0.0,0.0
2014-06-02 19:42:00+00:00,18553.73457,0.0,0.0,0.0,0.0
2014-06-02 19:42:30+00:00,20132.61953,0.0,0.0,0.0,0.0
2014-06-02 19:43:00+00:00,20312.3724,0.0,0.0,0.0,0.0
2014-06-02 19:43:30+00:00,20795.32617,0.0,0.0,0.0,0.0
2014-06-02 19:44:00+00:00,20992.68008,0.0,0.0,0.0,0.0
2014-06-02 19:44:30+00:00,19380.57721,0.0,0.0,0.0,0.0
2014-06-02 19:45:00+00:00,19077.17591,0.0,0.0,0.0,0.0
2014-06-02 19:45:30+00:00,18520.54076,0.0,0.0,0.0,0.0
2014-06-02 19:46:00+00:00,18443.70951,0.0,0.0,0.0,0.0
2014-06-02 19:46:30+00:00,18438.35273,0.0,0.0,0.0,0.0
2014-06-02 19:47:00+00:00,18435.7737,0.0,0.0,0.0,0.0
2014-06-02 19:47:30+00:00,20249.69141,0.0,0.0,0.0,0.0
2014-06-02 19:48:00+00:00,20344.35208,0.0,0.0,0.0,0.0
2014-06-02 19:48:30+00:00,20288.59362,0.0,0.0,0.0,0.0
2014-06-02 19:49:00+00:00,20263.64349,0.0,0.0,0.0,0.0
2014-06-02 19:49:30+00:00,18510.38568,0.0,0.0,0.0,0.0
2014-06-02 19:50:00+00:00,18382.41628,0.0,0.0,0.0,0.0
2014-06-02 19:50:30+00:00,18777.20977,0.0,0.0,0.0,0.0
2014-06-02 19:51:00+00:00,18388.34805,0.0,0.0,0.0,0.0
2014-06-02 19:51:30+00:00,18342.87839,0.0,0.0,0.0,0.0
2014-06-02 19:52:00+00:00,18269.54049,0.0,0.0,0.0,0.0
2014-06-02 19:52:30+00:00,19621.00951,0.0,0.0,0.0,0.0
2014-06-02 19:53:00+00:00,19849.32721,0.0,0.0,0.0,0.0
2014-06-02 19:53:30+00:00,19873.16328,0.0,0.0,0.0,0.0
2014-06-02 19:54:00+00:00,19879.49844,0.0,0.0,0.0,0.0
2014-06-02 19:54:30+00:00,18273.45417,0.0,0.0,0.0,0.0
2014-06-02 19:55:00+00:00,18021.55898,0.0,0.0,0.0,0.0
2014-06-02 19:55:30+00:00,18025.62383,0.0,0.0,0.0,0.0
2014-06-02 19:56:00+00:00,17956.90612,0.0,0.0,0.0,0.0
2014-06-02 19:56:30+00:00,17966.43333,0.0,0.0,0.0,0.0
2014-06-02 19:57:00+00:00,17986.85091,0.0,0.0,0.0,0.0
2014-06-02 19:57:30+00:00,19579.12083,0.0,0.0,0.0,0.0
2014-06-02 19:58:00+00:00,19982.69727,0.0,0.0,0.0,0.0
2014-06-02 19:58:30+00:00,19999.43997,0.0,0.0,0.0,0.0
2014-06-02 19:59:00+00:00,20318.13151,0.0,0.0,0.0,0.0
2014-06-02 19:59:30+00:00,18425.64141,0.0,0.0,0.0,0.0
2014-06-02 20:00:00+00:00,17918.47279,0.0,0.0,0.0,0.0
2014-06-02 20:00:30+00:00,18281.6026,0.0,0.0,0.0,0.0
2014-06-02 20:01:00+00:00,19013.99453,0.0,0.0,0.0,0.0
2014-06-02 20:01:30+00:00,18746.78092,0.0,0.0,0.0,0.0
2014-06-02 20:02:00+00:00,18160.45215,0.0,0.0,0.0,0.0
2014-06-02 20:02:30+00:00,18057.34212,0.0,0.0,0.0,0.0
2014-06-02 20:03:00+00:00,19551.01595,0.0,0.0,0.0,0.0
2014-06-02 20:03:30+00:00,19970.76855,0.0,0.0,0.0,0.0
2014-06-02 20:04:00+00:00,19979.10579,0.0,0.0,0.0,0.0
2014-06-02 20:04:30+00:00,18454.74382,0.0,0.0,0.0,0.0
2014-06-02 20:05:00+00:00,18039.7474,0.0,0.0,0.0,0.0
2014-06-02 20:05:30+00:00,18021.05762,0.0,0.0,0.0,0.0
2014-06-02 20:06:00+00:00,18516.98438,0.0,0.0,0.0,0.0
2014-06-02 20:06:30+00:00,19141.85482,0.0,0.0,0.0,0.0
2014-06-02 20:07:00+00:00,19241.78841,0.0,0.0,0.0,0.0
2014-06-02 20:07:30+00:00,18747.75716,0.0,0.0,0.0,0.0
2014-06-02 20:08:00+00:00,19633.99089,0.0,0.0,0.0,0.0
2014-06-02 20:08:30+00:00,19832.67415,0.0,0.0,0.0,0.0
2014-06-02 20:09:00+00:00,19837.70345,0.0,0.0,0.0,0.0
2014-06-02 20:09:30+00:00,19828.61458,0.0,0.0,0.0,0.0
2014-06-02 20:10:00+00:00,18292.92122,0.0,0.0,0.0,0.0
2014-06-02 20:10:30+00:00,17987.6875,0.0,0.0,0.0,0.0
2014-06-02 20:11:00+00:00,17982.84668,0.0,0.0,0.0,0.0
2014-06-02 20:11:30+00:00,17981.41471,0.0,0.0,0.0,0.0
2014-06-02 20:12:00+00:00,17981.00846,0.0,0.0,0.0,0.0
2014-06-02 20:12:30+00:00,18017.32845,0.0,0.0,0.0,0.0
2014-06-02 20:13:00+00:00,19109.05208,0.0,0.0,0.0,0.0
2014-06-02 20:13:30+00:00,20218.25423,0.0,0.0,0.0,0.0
2014-06-02 20:14:00+00:00,19698.44694,0.0,0.0,0.0,0.0
2014-06-02 20:14:30+00:00,20931.32552,0.0,0.0,0.0,0.0
2014-06-02 20:15:00+00:00,21112.11296,0.0,0.0,0.0,0.0
2014-06-02 20:15:30+00:00,19499.63704,0.0,0.0,0.0,0.0
2014-06-02 20:16:00+00:00,19172.67773,0.0,0.0,0.0,0.0
2014-06-02 20:16:30+00:00,18077.22005,0.0,0.0,0.0,0.0
2014-06-02 20:17:00+00:00,17867.63184,0.0,0.0,0.0,0.0
2014-06-02 20:17:30+00:00,17868.72786,0.0,0.0,0.0,0.0
2014-06-02 20:18:00+00:00,17794.52246,0.0,0.0,0.0,0.0
2014-06-02 20:18:30+00:00,19217.00749,0.0,0.0,0.0,0.0
2014-06-02 20:19:00+00:00,19321.91309,0.0,0.0,0.0,0.0
2014-06-02 20:19:30+00:00,19288.25078,0.0,0.0,0.0,0.0
2014-06-02 20:20:00+00:00,17836.60508,0.0,0.0,0.0,0.0
2014-06-02 20:20:30+00:00,17461.7875,0.0,0.0,0.0,0.0
2014-06-02 20:21:00+00:00,17460.08672,0.0,0.0,0.0,0.0
2014-06-02 20:21:30+00:00,17452.21797,0.0,0.0,0.0,0.0
2014-06-02 20:22:00+00:00,17527.3957,0.0,0.0,0.0,0.0
2014-06-02 20:22:30+00:00,17556.50273,0.0,0.0,0.0,0.0
2014-06-02 20:23:00+00:00,18682.82969,0.0,0.0,0.0,0.0
2014-06-02 20:23:30+00:00,18996.87852,0.0,0.0,0.0,0.0
2014-06-02 20:24:00+00:00,19027.08438,0.0,0.0,0.0,0.0
2014-06-02 20:24:30+00:00,19048.76211,0.0,0.0,0.0,0.0
2014-06-02 20:25:00+00:00,18029.42617,0.0,0.0,0.0,0.0
2014-06-02 20:25:30+00:00,17335.44102,0.0,0.0,0.0,0.0
2014-06-02 20:26:00+00:00,17246.1125,0.0,0.0,0.0,0.0
2014-06-02 20:26:30+00:00,17521.36094,0.0,0.0,0.0,0.0
2014-06-02 20:27:00+00:00,17440.52578,0.0,0.0,0.0,0.0
2014-06-02 20:27:30+00:00,17397.49219,0.0,0.0,0.0,0.0
2014-06-02 20:28:00+00:00,17397.55156,0.0,0.0,0.0,0.0
2014-06-02 20:28:30+00:00,18819.78594,0.0,0.0,0.0,0.0
2014-06-02 20:29:00+00:00,19189.44805,0.0,0.0,0.0,0.0
2014-06-02 20:29:30+00:00,18872.34961,0.0,0.0,0.0,0.0
2014-06-02 20:30:00+00:00,18797.61875,0.0,0.0,0.0,0.0
2014-06-02 20:30:30+00:00,17365.43281,0.0,0.0,0.0,0.0
2014-06-02 20:31:00+00:00,16998.46406,0.0,0.0,0.0,0.0
2014-06-02 20:31:30+00:00,16968.6293,0.0,0.0,0.0,0.0
2014-06-02 20:32:00+00:00,17083.34297,0.0,0.0,0.0,0.0
2014-06-02 20:32:30+00:00,17011.31289,0.0,0.0,0.0,0.0
2014-06-02 20:33:00+00:00,16991.74063,0.0,0.0,0.0,0.0
2014-06-02 20:33:30+00:00,18502.12344,0.0,0.0,0.0,0.0
2014-06-02 20:34:00+00:00,18822.29805,0.0,0.0,0.0,0.0
2014-06-02 20:34:30+00:00,18798.5668,0.0,0.0,0.0,0.0
2014-06-02 20:35:00+00:00,18808.68359,0.0,0.0,0.0,0.0
2014-06-02 20:35:30+00:00,17359.95156,0.0,0.0,0.0,0.0
2014-06-02 20:36:00+00:00,17000.93359,0.0,0.0,0.0,0.0
2014-06-02 20:36:30+00:00,17003.12305,0.0,0.0,0.0,0.0
2014-06-02 20:37:00+00:00,17003.01758,0.0,0.0,0.0,0.0
2014-06-02 20:37:30+00:00,17011.78008,0.0,0.0,0.0,0.0
2014-06-02 20:38:00+00:00,17008.85703,0.0,0.0,0.0,0.0
2014-06-02 20:38:30+00:00,18293.47663,0.0,0.0,0.0,0.0
2014-06-02 20:39:00+00:00,18992.34368,0.0,0.0,0.0,0.0
2014-06-02 20:39:30+00:00,19087.87233,0.0,0.0,0.0,0.0
2014-06-02 20:40:00+00:00,19103.44466,0.0,0.0,0.0,0.0
2014-06-02 20:40:30+00:00,18655.30475,0.0,0.0,0.0,0.0
2014-06-02 20:41:00+00:00,17442.82539,0.0,0.0,0.0,0.0
2014-06-02 20:41:30+00:00,16969.65326,0.0,0.0,0.0,0.0
2014-06-02 20:42:00+00:00,16831.24479,0.0,0.0,0.0,0.0
2014-06-02 20:42:30+00:00,16820.32611,0.0,0.0,0.0,0.0
2014-06-02 20:43:00+00:00,16800.56081,0.0,0.0,0.0,0.0
2014-06-02 20:43:30+00:00,16795.46126,0.0,0.0,0.0,0.0
2014-06-02 20:44:00+00:00,18237.77975,0.0,0.0,0.0,0.0
2014-06-02 20:44:30+00:00,18667.27083,0.0,0.0,0.0,0.0
2014-06-02 20:45:00+00:00,19112.72539,0.0,0.0,0.0,0.0
2014-06-02 20:45:30+00:00,17844.36042,0.0,0.0,0.0,0.0
2014-06-02 20:46:00+00:00,17387.98958,0.0,0.0,0.0,0.0
2014-06-02 20:46:30+00:00,16911.49772,0.0,0.0,0.0,0.0
2014-06-02 20:47:00+00:00,16769.28021,0.0,0.0,0.0,0.0
2014-06-02 20:47:30+00:00,17035.90918,0.0,0.0,0.0,0.0
2014-06-02 20:48:00+00:00,16873.03978,0.0,0.0,0.0,0.0
2014-06-02 20:48:30+00:00,16766.15358,0.0,0.0,0.0,0.0
2014-06-02 20:49:00+00:00,18129.32161,0.0,0.0,0.0,0.0
2014-06-02 20:49:30+00:00,18558.01693,0.0,0.0,0.0,0.0
2014-06-02 20:50:00+00:00,18576.51178,0.0,0.0,0.0,0.0
2014-06-02 20:50:30+00:00,18583.21003,0.0,0.0,0.0,0.0
2014-06-02 20:51:00+00:00,17197.65111,0.0,0.0,0.0,0.0
2014-06-02 20:51:30+00:00,16775.72116,0.0,0.0,0.0,0.0
2014-06-02 20:52:00+00:00,17110.70742,0.0,0.0,0.0,0.0
2014-06-02 20:52:30+00:00,17179.74082,0.0,0.0,0.0,0.0
2014-06-02 20:53:00+00:00,17143.6151,0.0,0.0,0.0,0.0
2014-06-02 20:53:30+00:00,17110.77122,0.0,0.0,0.0,0.0
2014-06-02 20:54:00+00:00,18494.00156,0.0,0.0,0.0,0.0
2014-06-02 20:54:30+00:00,18877.2252,0.0,0.0,0.0,0.0
2014-06-02 20:55:00+00:00,18849.35202,0.0,0.0,0.0,0.0
2014-06-02 20:55:30+00:00,18881.38757,0.0,0.0,0.0,0.0
2014-06-02 20:56:00+00:00,17511.64798,0.0,0.0,0.0,0.0
2014-06-02 20:56:30+00:00,17535.55794,0.0,0.0,0.0,0.0
2014-06-02 20:57:00+00:00,17678.11901,0.0,0.0,0.0,0.0
2014-06-02 20:57:30+00:00,17673.03164,0.0,0.0,0.0,0.0
2014-06-02 20:58:00+00:00,17677.82591,0.0,0.0,0.0,0.0
2014-06-02 20:58:30+00:00,17546.30456,0.0,0.0,0.0,0.0
2014-06-02 20:59:00+00:00,17490.17005,0.0,0.0,0.0,0.0
2014-06-02 20:59:30+00:00,18814.07943,0.0,0.0,0.0,0.0
2014-06-02 21:00:00+00:00,18811.93724,0.0,0.0,0.0,0.0
2014-06-02 21:00:30+00:00,17331.8474,0.0,0.0,0.0,0.0
2014-06-02 21:01:00+00:00,16970.32344,0.0,0.0,0.0,0.0
2014-06-02 21:01:30+00:00,17007.21576,0.0,0.0,0.0,0.0
2014-06-02 21:02:00+00:00,17104.02695,0.0,0.0,0.0,0.0
2014-06-02 21:02:30+00:00,17310.27188,0.0,0.0,0.0,0.0
2014-06-02 21:03:00+00:00,17520.46549,0.0,0.0,0.0,0.0
2014-06-02 21:03:30+00:00,17325.66042,0.0,0.0,0.0,0.0
2014-06-02 21:04:00+00:00,18518.23477,0.0,0.0,0.0,0.0
2014-06-02 21:04:30+00:00,18937.05352,0.0,0.0,0.0,0.0
2014-06-02 21:05:00+00:00,18904.7026,0.0,0.0,0.0,0.0
2014-06-02 21:05:30+00:00,18888.30729,0.0,0.0,0.0,0.0
2014-06-02 21:06:00+00:00,18884.71198,0.0,0.0,0.0,0.0
2014-06-02 21:06:30+00:00,18880.72656,0.0,0.0,0.0,0.0
2014-06-02 21:07:00+00:00,17552.35156,0.0,0.0,0.0,0.0
2014-06-02 21:07:30+00:00,17054.81966,0.0,0.0,0.0,0.0
2014-06-02 21:08:00+00:00,17057.66797,0.0,0.0,0.0,0.0
2014-06-02 21:08:30+00:00,16978.84453,0.0,0.0,0.0,0.0
2014-06-02 21:09:00+00:00,16937.96745,0.0,0.0,0.0,0.0
2014-06-02 21:09:30+00:00,16933.04635,0.0,0.0,0.0,0.0
2014-06-02 21:10:00+00:00,18330.91966,0.0,0.0,0.0,0.0
2014-06-02 21:10:30+00:00,18753.39453,0.0,0.0,0.0,0.0
2014-06-02 21:11:00+00:00,18718.73932,0.0,0.0,0.0,0.0
2014-06-02 21:11:30+00:00,17430.57982,0.0,0.0,0.0,0.0
2014-06-02 21:12:00+00:00,16951.96693,0.0,0.0,0.0,0.0
2014-06-02 21:12:30+00:00,16944.10443,0.0,0.0,0.0,0.0
2014-06-02 21:13:00+00:00,16903.96185,0.0,0.0,0.0,0.0
2014-06-02 21:13:30+00:00,16784.30404,0.0,0.0,0.0,0.0
2014-06-02 21:14:00+00:00,16757.83346,0.0,0.0,0.0,0.0
2014-06-02 21:14:30+00:00,16759.3569,0.0,0.0,0.0,0.0
2014-06-02 21:15:00+00:00,18011.93965,0.0,0.0,0.0,0.0
2014-06-02 21:15:30+00:00,18525.44023,0.0,0.0,0.0,0.0
2014-06-02 21:16:00+00:00,17253.57207,0.0,0.0,0.0,0.0
2014-06-02 21:16:30+00:00,16517.08613,0.0,0.0,0.0,0.0
2014-06-02 21:17:00+00:00,16828.6041,0.0,0.0,0.0,0.0
2014-06-02 21:17:30+00:00,16997.05938,0.0,0.0,0.0,0.0
2014-06-02 21:18:00+00:00,17017.93047,0.0,0.0,0.0,0.0
2014-06-02 21:18:30+00:00,16620.62031,0.0,0.0,0.0,0.0
2014-06-02 21:19:00+00:00,16461.44199,0.0,0.0,0.0,0.0
2014-06-02 21:19:30+00:00,17842.1459,0.0,0.0,0.0,0.0
2014-06-02 21:20:00+00:00,18378.68203,0.0,0.0,0.0,0.0
2014-06-02 21:20:30+00:00,18360.90801,0.0,0.0,0.0,0.0
2014-06-02 21:21:00+00:00,18778.75332,0.0,0.0,0.0,0.0
2014-06-02 21:21:30+00:00,17726.1002,0.0,0.0,0.0,0.0
2014-06-02 21:22:00+00:00,18260.48047,0.0,0.0,0.0,0.0
2014-06-02 21:22:30+00:00,18302.80098,0.0,0.0,0.0,0.0
2014-06-02 21:23:00+00:00,18056.7127,0.0,0.0,0.0,0.0
2014-06-02 21:23:30+00:00,17993.39141,0.0,0.0,0.0,0.0
2014-06-02 21:24:00+00:00,17969.41387,0.0,0.0,0.0,0.0
2014-06-02 21:24:30+00:00,18185.65137,0.0,0.0,0.0,0.0
2014-06-02 21:25:00+00:00,18445.89609,0.0,0.0,0.0,0.0
2014-06-02 21:25:30+00:00,18416.79121,0.0,0.0,0.0,0.0
2014-06-02 21:26:00+00:00,18393.99316,0.0,0.0,0.0,0.0
2014-06-02 21:26:30+00:00,17172.65957,0.0,0.0,0.0,0.0
2014-06-02 21:27:00+00:00,16639.51621,0.0,0.0,0.0,0.0
2014-06-02 21:27:30+00:00,16639.52969,0.0,0.0,0.0,0.0
2014-06-02 21:28:00+00:00,16631.82227,0.0,0.0,0.0,0.0
2014-06-02 21:28:30+00:00,16622.29121,0.0,0.0,0.0,0.0
2014-06-02 21:29:00+00:00,16616.21953,0.0,0.0,0.0,0.0
2014-06-02 21:29:30+00:00,16612.11309,0.0,0.0,0.0,0.0
2014-06-02 21:30:00+00:00,17639.11465,0.0,0.0,0.0,0.0
2014-06-02 21:30:30+00:00,18073.93027,0.0,0.0,0.0,0.0
2014-06-02 21:31:00+00:00,18121.42969,0.0,0.0,0.0,0.0
2014-06-02 21:31:30+00:00,18222.11836,0.0,0.0,0.0,0.0
2014-06-02 21:32:00+00:00,16887.53584,0.0,0.0,0.0,0.0
2014-06-02 21:32:30+00:00,16291.28174,0.0,0.0,0.0,0.0
2014-06-02 21:33:00+00:00,16288.07161,0.0,0.0,0.0,0.0
2014-06-02 21:33:30+00:00,16251.45475,0.0,0.0,0.0,0.0
2014-06-02 21:34:00+00:00,16227.56445,0.0,0.0,0.0,0.0
2014-06-02 21:34:30+00:00,16214.60189,0.0,0.0,0.0,0.0
2014-06-02 21:35:00+00:00,16212.12142,0.0,0.0,0.0,0.0
2014-06-02 21:35:30+00:00,17442.03288,0.0,0.0,0.0,0.0
2014-06-02 21:36:00+00:00,18016.88477,0.0,0.0,0.0,0.0
2014-06-02 21:36:30+00:00,18001.17513,0.0,0.0,0.0,0.0
2014-06-02 21:37:00+00:00,17998.60156,0.0,0.0,0.0,0.0
2014-06-02 21:37:30+00:00,18001.30208,0.0,0.0,0.0,0.0
2014-06-02 21:38:00+00:00,16786.75586,0.0,0.0,0.0,0.0
2014-06-02 21:38:30+00:00,16187.08431,0.0,0.0,0.0,0.0
2014-06-02 21:39:00+00:00,16217.0446,0.0,0.0,0.0,0.0
2014-06-02 21:39:30+00:00,16225.36263,0.0,0.0,0.0,0.0
2014-06-02 21:40:00+00:00,16225.11491,0.0,0.0,0.0,0.0
2014-06-02 21:40:30+00:00,16221.56641,0.0,0.0,0.0,0.0
2014-06-02 21:41:00+00:00,17455.65788,0.0,0.0,0.0,0.0
2014-06-02 21:41:30+00:00,18037.64518,0.0,0.0,0.0,0.0
2014-06-02 21:42:00+00:00,18022.31315,0.0,0.0,0.0,0.0
2014-06-02 21:42:30+00:00,18007.89583,0.0,0.0,0.0,0.0
2014-06-02 21:43:00+00:00,18070.6263,0.0,0.0,0.0,0.0
2014-06-02 21:43:30+00:00,16916.92318,0.0,0.0,0.0,0.0
2014-06-02 21:44:00+00:00,16314.6263,0.0,0.0,0.0,0.0
2014-06-02 21:44:30+00:00,16320.57096,0.0,0.0,0.0,0.0
2014-06-02 21:45:00+00:00,16613.68555,0.0,0.0,0.0,0.0
2014-06-02 21:45:30+00:00,16541.68164,0.0,0.0,0.0,0.0
2014-06-02 21:46:00+00:00,16423.48893,0.0,0.0,0.0,0.0
2014-06-02 21:46:30+00:00,17668.86589,0.0,0.0,0.0,0.0
2014-06-02 21:47:00+00:00,18217.41927,0.0,0.0,0.0,0.0
2014-06-02 21:47:30+00:00,18388.8418,0.0,0.0,0.0,0.0
2014-06-02 21:48:00+00:00,18293.30143,0.0,0.0,0.0,0.0
2014-06-02 21:48:30+00:00,17074.04883,0.0,0.0,0.0,0.0
2014-06-02 21:49:00+00:00,16492.84635,0.0,0.0,0.0,0.0
2014-06-02 21:49:30+00:00,16470.90299,0.0,0.0,0.0,0.0
2014-06-02 21:50:00+00:00,16472.55208,0.0,0.0,0.0,0.0
2014-06-02 21:50:30+00:00,16873.79297,0.0,0.0,0.0,0.0
2014-06-02 21:51:00+00:00,17083.72917,0.0,0.0,0.0,0.0
2014-06-02 21:51:30+00:00,17077.95391,0.0,0.0,0.0,0.0
2014-06-02 21:52:00+00:00,17840.60065,0.0,0.0,0.0,0.0
2014-06-02 21:52:30+00:00,18297.36999,0.0,0.0,0.0,0.0
2014-06-02 21:53:00+00:00,18338.59668,0.0,0.0,0.0,0.0
2014-06-02 21:53:30+00:00,17232.23639,0.0,0.0,0.0,0.0
2014-06-02 21:54:00+00:00,16887.19089,0.0,0.0,0.0,0.0
2014-06-02 21:54:30+00:00,17056.17773,0.0,0.0,0.0,0.0
2014-06-02 21:55:00+00:00,17057.08034,0.0,0.0,0.0,0.0
2014-06-02 21:55:30+00:00,16695.97591,0.0,0.0,0.0,0.0
2014-06-02 21:56:00+00:00,16493.9696,0.0,0.0,0.0,0.0
2014-06-02 21:56:30+00:00,17630.52083,0.0,0.0,0.0,0.0
2014-06-02 21:57:00+00:00,18275.54844,0.0,0.0,0.0,0.0
2014-06-02 21:57:30+00:00,18278.85579,0.0,0.0,0.0,0.0
2014-06-02 21:58:00+00:00,18281.43587,0.0,0.0,0.0,0.0
2014-06-02 21:58:30+00:00,18627.46641,0.0,0.0,0.0,0.0
2014-06-02 21:59:00+00:00,17660.07956,0.0,0.0,0.0,0.0
2014-06-02 21:59:30+00:00,16973.26654,0.0,0.0,0.0,0.0
2014-06-02 22:00:00+00:00,16643.13164,0.0,0.0,0.0,0.0
2014-06-02 22:00:30+00:00,16306.26266,0.0,0.0,0.0,0.0
2014-06-02 22:01:00+00:00,16227.18213,0.0,0.0,0.0,0.0
2014-06-02 22:01:30+00:00,16223.84297,0.0,0.0,0.0,0.0
2014-06-02 22:02:00+00:00,17372.0612,0.0,0.0,0.0,0.0
2014-06-02 22:02:30+00:00,18014.47839,0.0,0.0,0.0,0.0
2014-06-02 22:03:00+00:00,17784.77324,0.0,0.0,0.0,0.0
2014-06-02 22:03:30+00:00,17739.95273,0.0,0.0,0.0,0.0
2014-06-02 22:04:00+00:00,18163.20365,0.0,0.0,0.0,0.0
2014-06-02 22:04:30+00:00,17252.54492,0.0,0.0,0.0,0.0
2014-06-02 22:05:00+00:00,16584.39915,0.0,0.0,0.0,0.0
2014-06-02 22:05:30+00:00,16569.41315,0.0,0.0,0.0,0.0
2014-06-02 22:06:00+00:00,16184.07201,0.0,0.0,0.0,0.0
2014-06-02 22:06:30+00:00,15963.30895,0.0,0.0,0.0,0.0
2014-06-02 22:07:00+00:00,15964.6721,0.0,0.0,0.0,0.0
2014-06-02 22:07:30+00:00,15953.41618,0.0,0.0,0.0,0.0
2014-06-02 22:08:00+00:00,17124.44613,0.0,0.0,0.0,0.0
2014-06-02 22:08:30+00:00,17866.1735,0.0,0.0,0.0,0.0
2014-06-02 22:09:00+00:00,17882.65905,0.0,0.0,0.0,0.0
2014-06-02 22:09:30+00:00,17643.26803,0.0,0.0,0.0,0.0
2014-06-02 22:10:00+00:00,16383.50586,0.0,0.0,0.0,0.0
2014-06-02 22:10:30+00:00,15721.91055,0.0,0.0,0.0,0.0
2014-06-02 22:11:00+00:00,15722.19414,0.0,0.0,0.0,0.0
